fecha	IRAG_GEN_Ocupadas	IRAG_GEN_Disponibles	IRAG_GEN_Total	IRAG_VENT_Ocupadas	IRAG_VENT_Disponibles	IRAG_VENT_Total	estado
2020-07-06	740	510	1,250	208	259	467	Veracruz
2020-07-07	711	459	1,170	199	198	397	Veracruz
2020-07-08	728	486	1,214	191	255	446	Veracruz
2020-07-09	763	485	1,248	227	247	474	Veracruz
2020-07-10	762	456	1,218	224	246	470	Veracruz
2020-07-11	706	391	1,097	190	200	390	Veracruz
2020-07-12	794	442	1,236	205	268	473	Veracruz
2020-07-13	787	494	1,281	206	267	473	Veracruz
2020-07-14	826	498	1,324	203	236	439	Veracruz
2020-07-15	802	449	1,251	205	213	418	Veracruz
2020-07-16	834	481	1,315	222	224	446	Veracruz
2020-07-17	784	498	1,282	192	231	423	Veracruz
2020-07-18	839	504	1,343	211	236	447	Veracruz
2020-07-19	835	514	1,349	212	234	446	Veracruz
2020-07-20	846	490	1,336	203	244	447	Veracruz
2020-07-21	852	494	1,346	213	230	443	Veracruz
2020-07-22	883	516	1,399	217	212	429	Veracruz
2020-07-23	904	470	1,374	211	209	420	Veracruz
2020-07-24	909	493	1,402	233	204	437	Veracruz
2020-07-25	934	478	1,412	222	214	436	Veracruz
2020-07-26	910	458	1,368	228	208	436	Veracruz
2020-07-27	930	458	1,388	231	220	451	Veracruz
2020-07-28	924	515	1,439	214	222	436	Veracruz
2020-07-29	885	520	1,405	230	219	449	Veracruz
2020-07-30	822	506	1,328	213	211	424	Veracruz
2020-07-31	806	551	1,357	207	177	384	Veracruz
2020-08-01	762	479	1,241	204	161	365	Veracruz
2020-08-02	889	552	1,441	219	231	450	Veracruz
2020-08-03	881	571	1,452	192	244	436	Veracruz
2020-08-04	875	615	1,490	196	239	435	Veracruz
2020-08-05	815	623	1,438	191	244	435	Veracruz
2020-08-06	781	660	1,441	188	245	433	Veracruz
2020-08-07	706	680	1,386	197	256	453	Veracruz
2020-08-08	701	720	1,421	192	263	455	Veracruz
2020-08-09	690	727	1,417	200	257	457	Veracruz
2020-08-10	698	709	1,407	206	273	479	Veracruz
2020-08-11	687	707	1,394	199	259	458	Veracruz
2020-08-12	685	709	1,394	182	266	448	Veracruz
2020-08-13	661	713	1,374	177	297	474	Veracruz
2020-08-14	659	722	1,381	167	287	454	Veracruz
2020-08-15	658	735	1,393	167	283	450	Veracruz
2020-08-16	624	768	1,392	163	297	460	Veracruz
2020-08-17	601	776	1,377	161	308	469	Veracruz
2020-08-18	598	761	1,359	159	319	478	Veracruz
2020-08-19	587	787	1,374	166	329	495	Veracruz
2020-08-20	562	801	1,363	156	323	479	Veracruz
2020-08-21	565	815	1,380	152	316	468	Veracruz
2020-08-22	526	811	1,337	138	314	452	Veracruz
2020-08-23	500	823	1,323	138	309	447	Veracruz
2020-08-24	537	816	1,353	141	337	478	Veracruz
2020-08-25	542	831	1,373	140	339	479	Veracruz
2020-08-26	528	845	1,373	147	331	478	Veracruz
2020-08-27	535	825	1,360	130	297	427	Veracruz
2020-08-28	553	825	1,378	149	313	462	Veracruz
2020-08-29	542	788	1,330	142	302	444	Veracruz
2020-08-30	528	775	1,303	139	298	437	Veracruz
2020-08-31	553	840	1,393	153	319	472	Veracruz
2020-09-01	533	824	1,357	147	326	473	Veracruz
2020-09-02	534	857	1,391	152	328	480	Veracruz
2020-09-03	551	844	1,395	139	324	463	Veracruz
2020-09-04	481	806	1,287	125	294	419	Veracruz
2020-09-05	529	809	1,338	127	333	460	Veracruz
2020-09-06	519	829	1,348	127	337	464	Veracruz
2020-04-07	9	128	137	4	103	107	Yucatán
2020-04-08	9	128	137	4	103	107	Yucatán
2020-04-09	8	149	157	4	98	102	Yucatán
2020-04-10	8	165	173	4	99	103	Yucatán
2020-04-11	10	194	204	2	108	110	Yucatán
2020-04-12	12	172	184	2	100	102	Yucatán
2020-04-13	13	172	185	3	97	100	Yucatán
2020-04-14	13	173	186	5	91	96	Yucatán
2020-04-15	11	173	184	6	90	96	Yucatán
2020-04-16	13	173	186	7	90	97	Yucatán
2020-04-17	17	196	213	11	121	132	Yucatán
2020-04-18	17	202	219	7	126	133	Yucatán
2020-04-19	25	199	224	6	105	111	Yucatán
2020-04-20	28	200	228	10	114	124	Yucatán
2020-04-21	30	282	312	11	219	230	Yucatán
2020-04-22	31	269	300	10	159	169	Yucatán
2020-04-23	29	336	365	12	168	180	Yucatán
2020-04-24	26	336	362	11	167	178	Yucatán
2020-04-25	28	332	360	14	152	166	Yucatán
2020-04-26	39	332	371	13	152	165	Yucatán
2020-04-27	45	360	405	12	181	193	Yucatán
2020-04-28	46	357	403	11	125	136	Yucatán
2020-04-29	78	333	411	11	101	112	Yucatán
2020-04-30	75	370	445	10	115	125	Yucatán
2020-05-01	72	363	435	12	102	114	Yucatán
2020-05-02	88	352	440	22	125	147	Yucatán
2020-05-03	93	367	460	22	141	163	Yucatán
2020-05-04	90	348	438	22	158	180	Yucatán
2020-05-05	89	350	439	21	129	150	Yucatán
2020-05-06	94	357	451	23	134	157	Yucatán
2020-05-07	92	359	451	27	127	154	Yucatán
2020-05-08	91	364	455	24	141	165	Yucatán
2020-05-09	96	346	442	27	135	162	Yucatán
2020-05-10	95	350	445	29	137	166	Yucatán
2020-05-11	98	351	449	30	149	179	Yucatán
2020-05-12	99	317	416	31	146	177	Yucatán
2020-05-13	101	332	433	38	136	174	Yucatán
2020-05-14	107	318	425	31	148	179	Yucatán
2020-05-15	100	318	418	26	141	167	Yucatán
2020-05-16	108	317	425	33	143	176	Yucatán
2020-05-17	112	313	425	29	136	165	Yucatán
2020-05-18	123	316	439	35	141	176	Yucatán
2020-05-19	117	317	434	35	142	177	Yucatán
2020-05-20	118	314	432	41	130	171	Yucatán
2020-05-21	120	315	435	36	119	155	Yucatán
2020-05-22	113	317	430	41	131	172	Yucatán
2020-05-23	111	310	421	43	118	161	Yucatán
2020-05-24	116	313	429	40	124	164	Yucatán
2020-05-25	118	317	435	41	134	175	Yucatán
2020-05-26	103	306	409	29	93	122	Yucatán
2020-05-27	120	311	431	42	123	165	Yucatán
2020-05-28	131	311	442	39	130	169	Yucatán
2020-05-29	116	322	438	42	123	165	Yucatán
2020-05-30	113	303	416	31	73	104	Yucatán
2020-05-31	111	307	418	47	111	158	Yucatán
2020-06-01	93	331	424	49	125	174	Yucatán
2020-06-02	103	314	417	42	126	168	Yucatán
2020-06-03	104	313	417	41	126	167	Yucatán
2020-06-04	119	321	440	42	126	168	Yucatán
2020-06-05	95	310	405	44	115	159	Yucatán
2020-06-06	95	307	402	45	116	161	Yucatán
2020-06-07	128	310	438	42	129	171	Yucatán
2020-06-08	132	319	451	46	138	184	Yucatán
2020-06-09	128	272	400	48	114	162	Yucatán
2020-06-10	141	273	414	52	120	172	Yucatán
2020-06-11	148	273	421	54	130	184	Yucatán
2020-06-12	143	265	408	50	105	155	Yucatán
2020-06-13	127	273	400	54	104	158	Yucatán
2020-06-14	111	275	386	42	68	110	Yucatán
2020-06-15	144	279	423	47	106	153	Yucatán
2020-06-16	142	271	413	50	101	151	Yucatán
2020-06-17	131	280	411	51	107	158	Yucatán
2020-06-18	107	268	375	40	69	109	Yucatán
2020-06-19	128	350	478	58	176	234	Yucatán
2020-06-20	136	329	465	51	149	200	Yucatán
2020-06-21	156	357	513	53	159	212	Yucatán
2020-06-22	169	353	522	58	160	218	Yucatán
2020-06-23	196	373	569	62	179	241	Yucatán
2020-06-24	218	376	594	59	180	239	Yucatán
2020-06-25	226	368	594	58	184	242	Yucatán
2020-06-26	210	368	578	66	180	246	Yucatán
2020-06-27	220	364	584	71	180	251	Yucatán
2020-06-28	238	358	596	72	179	251	Yucatán
2020-06-29	248	348	596	76	173	249	Yucatán
2020-06-30	256	332	588	74	172	246	Yucatán
2020-07-01	281	296	577	75	165	240	Yucatán
2020-07-02	276	286	562	75	164	239	Yucatán
2020-07-03	283	837	1,120	79	200	279	Yucatán
2020-07-04	249	756	1,005	65	103	168	Yucatán
2020-07-05	298	772	1,070	88	163	251	Yucatán
2020-07-06	300	764	1,064	88	162	250	Yucatán
2020-07-07	311	752	1,063	92	144	236	Yucatán
2020-07-08	330	752	1,082	95	162	257	Yucatán
2020-07-09	297	708	1,005	75	71	146	Yucatán
2020-07-10	327	684	1,011	105	153	258	Yucatán
2020-07-11	334	712	1,046	107	161	268	Yucatán
2020-07-12	346	684	1,030	108	149	257	Yucatán
2020-07-13	347	675	1,022	115	154	269	Yucatán
2020-07-14	358	687	1,045	111	156	267	Yucatán
2020-07-15	394	661	1,055	117	159	276	Yucatán
2020-07-16	393	654	1,047	116	160	276	Yucatán
2020-07-17	427	634	1,061	110	158	268	Yucatán
2020-07-18	426	637	1,063	117	161	278	Yucatán
2020-07-19	421	621	1,042	116	154	270	Yucatán
2020-07-20	406	611	1,017	124	156	280	Yucatán
2020-07-21	414	625	1,039	111	158	269	Yucatán
2020-07-22	424	626	1,050	117	150	267	Yucatán
2020-07-23	392	613	1,005	126	150	276	Yucatán
2020-07-24	420	622	1,042	129	156	285	Yucatán
2020-07-25	424	615	1,039	125	136	261	Yucatán
2020-07-26	399	618	1,017	116	151	267	Yucatán
2020-07-27	365	569	934	98	82	180	Yucatán
2020-07-28	436	634	1,070	128	144	272	Yucatán
2020-07-29	444	655	1,099	112	156	268	Yucatán
2020-07-30	428	651	1,079	119	158	277	Yucatán
2020-07-31	391	599	990	121	144	265	Yucatán
2020-08-01	389	609	998	124	138	262	Yucatán
2020-08-02	415	667	1,082	125	149	274	Yucatán
2020-08-03	423	630	1,053	122	161	283	Yucatán
2020-08-04	430	684	1,114	134	160	294	Yucatán
2020-08-05	437	618	1,055	134	156	290	Yucatán
2020-08-06	437	622	1,059	132	149	281	Yucatán
2020-08-07	434	599	1,033	124	166	290	Yucatán
2020-08-08	453	608	1,061	124	166	290	Yucatán
2020-08-09	446	634	1,080	123	166	289	Yucatán
2020-08-10	447	639	1,086	127	162	289	Yucatán
2020-08-11	459	609	1,068	128	166	294	Yucatán
2020-08-12	429	624	1,053	121	132	253	Yucatán
2020-08-13	420	612	1,032	111	122	233	Yucatán
2020-08-14	454	613	1,067	119	115	234	Yucatán
2020-08-15	447	622	1,069	117	117	234	Yucatán
2020-08-16	472	609	1,081	120	115	235	Yucatán
2020-08-17	491	597	1,088	111	123	234	Yucatán
2020-08-18	464	617	1,081	109	121	230	Yucatán
2020-08-19	422	648	1,070	104	127	231	Yucatán
2020-08-20	410	644	1,054	100	131	231	Yucatán
2020-08-21	400	644	1,044	88	135	223	Yucatán
2020-08-22	368	663	1,031	60	115	175	Yucatán
2020-08-23	401	665	1,066	90	150	240	Yucatán
2020-08-24	385	686	1,071	85	150	235	Yucatán
2020-08-25	365	690	1,055	76	153	229	Yucatán
2020-08-26	376	675	1,051	63	159	222	Yucatán
2020-08-27	345	696	1,041	73	172	245	Yucatán
2020-08-28	339	705	1,044	63	182	245	Yucatán
2020-08-29	350	715	1,065	66	188	254	Yucatán
2020-08-30	336	726	1,062	78	175	253	Yucatán
2020-08-31	329	740	1,069	73	176	249	Yucatán
2020-09-01	310	751	1,061	73	178	251	Yucatán
2020-09-02	316	774	1,090	72	159	231	Yucatán
2020-09-03	301	783	1,084	72	155	227	Yucatán
2020-09-04	267	802	1,069	65	165	230	Yucatán
2020-09-05	270	805	1,075	62	173	235	Yucatán
2020-09-06	283	769	1,052	62	174	236	Yucatán
2020-04-07	1	71	72	1	81	82	Zacatecas
2020-04-08	1	71	72	1	81	82	Zacatecas
2020-04-09	0	71	71	1	63	64	Zacatecas
2020-04-10	0	71	71	1	61	62	Zacatecas
2020-04-11	2	70	72	1	58	59	Zacatecas
2020-04-12	3	70	73	1	56	57	Zacatecas
2020-04-13	3	71	74	1	55	56	Zacatecas
2020-04-14	2	71	73	3	55	58	Zacatecas
2020-04-15	3	70	73	2	60	62	Zacatecas
2020-04-16	5	69	74	1	61	62	Zacatecas
2020-04-17	6	70	76	2	60	62	Zacatecas
2020-04-18	8	70	78	2	60	62	Zacatecas
2020-04-19	5	70	75	2	58	60	Zacatecas
2020-04-20	4	71	75	1	62	63	Zacatecas
2020-04-21	6	116	122	0	107	107	Zacatecas
2020-04-22	6	116	122	0	51	51	Zacatecas
2020-04-23	6	116	122	0	51	51	Zacatecas
2020-04-24	6	116	122	0	51	51	Zacatecas
2020-04-25	8	117	125	0	49	49	Zacatecas
2020-04-26	9	118	127	0	49	49	Zacatecas
2020-04-27	8	219	227	0	49	49	Zacatecas
2020-04-28	13	274	287	5	70	75	Zacatecas
2020-04-29	16	277	293	5	73	78	Zacatecas
2020-04-30	20	274	294	5	75	80	Zacatecas
2020-05-01	13	274	287	4	75	79	Zacatecas
2020-05-02	15	272	287	3	76	79	Zacatecas
2020-05-03	16	272	288	1	66	67	Zacatecas
2020-05-04	22	271	293	0	71	71	Zacatecas
2020-05-05	23	271	294	0	68	68	Zacatecas
2020-05-06	17	269	286	1	65	66	Zacatecas
2020-05-07	23	266	289	1	69	70	Zacatecas
2020-05-08	18	268	286	4	65	69	Zacatecas
2020-05-09	16	268	284	3	67	70	Zacatecas
2020-05-10	13	268	281	3	71	74	Zacatecas
2020-05-11	11	264	275	3	69	72	Zacatecas
2020-05-12	11	263	274	3	69	72	Zacatecas
2020-05-13	15	262	277	4	68	72	Zacatecas
2020-05-14	18	268	286	3	68	71	Zacatecas
2020-05-15	19	264	283	3	66	69	Zacatecas
2020-05-16	15	269	284	4	68	72	Zacatecas
2020-05-17	18	268	286	4	68	72	Zacatecas
2020-05-18	15	264	279	5	70	75	Zacatecas
2020-05-19	16	259	275	5	63	68	Zacatecas
2020-05-20	10	264	274	3	61	64	Zacatecas
2020-05-21	10	265	275	3	59	62	Zacatecas
2020-05-22	16	267	283	5	60	65	Zacatecas
2020-05-23	16	266	282	5	61	66	Zacatecas
2020-05-24	20	267	287	5	61	66	Zacatecas
2020-05-25	24	261	285	5	64	69	Zacatecas
2020-05-26	21	253	274	7	64	71	Zacatecas
2020-05-27	37	258	295	7	63	70	Zacatecas
2020-05-28	39	220	259	5	68	73	Zacatecas
2020-05-29	34	224	258	6	67	73	Zacatecas
2020-05-30	20	217	237	5	73	78	Zacatecas
2020-05-31	29	227	256	5	70	75	Zacatecas
2020-06-01	26	226	252	9	66	75	Zacatecas
2020-06-02	17	216	233	9	64	73	Zacatecas
2020-06-03	12	222	234	12	64	76	Zacatecas
2020-06-04	20	234	254	14	59	73	Zacatecas
2020-06-05	23	231	254	15	59	74	Zacatecas
2020-06-06	14	221	235	14	59	73	Zacatecas
2020-06-07	26	229	255	16	59	75	Zacatecas
2020-06-08	22	213	235	17	59	76	Zacatecas
2020-06-09	32	248	280	10	61	71	Zacatecas
2020-06-10	27	222	249	15	64	79	Zacatecas
2020-06-11	33	240	273	13	61	74	Zacatecas
2020-06-12	29	243	272	13	66	79	Zacatecas
2020-06-13	32	220	252	12	67	79	Zacatecas
2020-06-14	37	238	275	12	61	73	Zacatecas
2020-06-15	38	217	255	13	62	75	Zacatecas
2020-06-16	41	234	275	12	68	80	Zacatecas
2020-06-17	43	233	276	13	61	74	Zacatecas
2020-06-18	36	218	254	14	63	77	Zacatecas
2020-06-19	37	238	275	16	61	77	Zacatecas
2020-06-20	38	239	277	14	61	75	Zacatecas
2020-06-21	36	273	309	14	82	96	Zacatecas
