estado,fecha,casos_acumulados_um,casos_acumulados_res,muertes_acumuladas_um,muertes_acumuladas_res,casos_nuevos_um,casos_nuevos_res,muertes_nuevas_um,muertes_nuevas_res
Ciudad de México,2020-05-01,6491,5548,418,346,378,339,9,9
Ciudad de México,2020-05-02,7035,6013,451,369,544,465,33,23
Ciudad de México,2020-05-03,7486,6417,472,387,451,404,21,18
Ciudad de México,2020-05-04,7916,6785,499,407,430,368,27,20
Ciudad de México,2020-05-05,8158,6999,543,444,242,214,44,37
Ciudad de México,2020-05-06,8814,7521,604,489,656,522,61,45
Ciudad de México,2020-05-07,9533,8129,696,566,719,608,92,77
Ciudad de México,2020-05-08,10276,8705,729,592,743,576,33,26
Ciudad de México,2020-05-09,10911,9218,774,628,635,513,45,36
Ciudad de México,2020-05-10,11599,9737,796,648,688,519,22,20
Ciudad de México,2020-05-11,11905,9983,819,666,306,246,23,18
Ciudad de México,2020-05-12,12572,10529,937,769,667,546,118,103
Ciudad de México,2020-05-13,13095,10946,1057,864,523,417,120,95
Ciudad de México,2020-05-14,13938,11664,1123,928,843,718,66,64
Ciudad de México,2020-05-15,14878,12456,1197,997,940,792,74,69
Ciudad de México,2020-05-16,15609,13076,1286,1072,731,620,89,75
Ciudad de México,2020-05-17,16298,13672,1332,1108,689,596,46,36
Ciudad de México,2020-05-18,17385,14566,1381,1147,1087,894,49,39
Ciudad de México,2020-05-19,18279,15283,1452,1209,894,717,71,62
Ciudad de México,2020-05-20,18993,15844,1618,1347,714,561,166,138
Ciudad de México,2020-05-21,20076,16758,1754,1461,1083,914,136,114
Ciudad de México,2020-05-22,21182,17690,1854,1556,1106,932,100,95
Ciudad de México,2020-05-23,22675,18912,1899,1596,1493,1222,45,40
Ciudad de México,2020-05-24,23618,19682,1963,1655,943,770,64,59
Ciudad de México,2020-05-25,24286,20235,2024,1710,668,553,61,55
Ciudad de México,2020-05-26,25171,20999,2166,1824,885,764,142,114
Ciudad de México,2020-05-27,26137,21826,2313,1945,966,827,147,121
Ciudad de México,2020-05-28,27319,22698,2427,2044,1182,872,114,99
Ciudad de México,2020-05-29,28397,23623,2536,2131,1078,925,109,87
Ciudad de México,2020-05-30,29205,24265,2621,2203,808,642,85,72
Ciudad de México,2020-05-31,30103,25018,2658,2232,898,753,37,29
Ciudad de México,2020-06-01,30987,25787,2713,2275,884,769,55,43
Ciudad de México,2020-06-02,31850,26509,2850,2392,863,722,137,117
Ciudad de México,2020-06-03,32906,27326,3214,2660,1056,817,364,268
Ciudad de México,2020-06-04,34243,28389,3456,2862,1337,1063,242,202
Ciudad de México,2020-06-05,35685,29580,3631,3013,1442,1191,175,151
Ciudad de México,2020-06-06,36534,30223,3696,3062,849,643,65,49
Ciudad de México,2020-06-07,37278,30831,3729,3083,744,608,33,21
Ciudad de México,2020-06-08,38060,31493,3804,3145,782,662,75,62
Ciudad de México,2020-06-09,38993,32256,3941,3256,933,763,137,111
Ciudad de México,2020-06-10,40117,33173,4106,3379,1124,917,165,123
Ciudad de México,2020-06-11,41261,34077,4266,3507,1144,904,160,128
Ciudad de México,2020-06-12,42746,35272,4401,3617,1485,1195,135,110
Ciudad de México,2020-06-13,43559,35954,4503,3698,813,682,102,81
Ciudad de México,2020-06-14,44683,36879,4553,3738,1124,925,50,40
Ciudad de México,2020-06-15,45439,37503,4664,3831,756,624,111,93
Ciudad de México,2020-06-16,46178,38117,4821,3951,739,614,157,120
Ciudad de México,2020-06-17,47098,38871,5042,4132,920,754,221,181
Ciudad de México,2020-06-18,48614,40021,5184,4249,1516,1150,142,117
Ciudad de México,2020-06-19,49851,41007,5314,4361,1237,986,130,112
Ciudad de México,2020-06-20,50881,41777,5378,4414,1030,770,64,53
Coahuila,2020-02-29,1,NA,0,NA,1,NA,0,NA
Coahuila,2020-03-01,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-02,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-03,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-04,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-05,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-06,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-07,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-08,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-09,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-10,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-11,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-12,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-13,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-14,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-15,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-16,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-17,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-18,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-19,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-20,1,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-21,3,NA,0,NA,2,NA,0,NA
Coahuila,2020-03-22,10,NA,0,NA,7,NA,0,NA
Coahuila,2020-03-23,12,NA,0,NA,2,NA,0,NA
Coahuila,2020-03-24,12,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-25,12,NA,0,NA,0,NA,0,NA
Coahuila,2020-03-26,13,NA,0,NA,1,NA,0,NA
Coahuila,2020-03-27,14,NA,0,NA,1,NA,0,NA
Coahuila,2020-03-28,15,NA,0,NA,1,NA,0,NA
Coahuila,2020-03-29,32,NA,1,NA,17,NA,1,NA
Coahuila,2020-03-30,39,NA,1,NA,7,NA,0,NA
Coahuila,2020-03-31,44,NA,1,NA,5,NA,0,NA
Coahuila,2020-04-01,57,NA,2,NA,13,NA,1,NA
Coahuila,2020-04-02,62,NA,2,NA,5,NA,0,NA
Coahuila,2020-04-03,70,NA,3,NA,8,NA,1,NA
Coahuila,2020-04-04,72,NA,4,NA,2,NA,1,NA
Coahuila,2020-04-05,82,NA,4,NA,10,NA,0,NA
Coahuila,2020-04-06,102,NA,5,NA,20,NA,1,NA
Coahuila,2020-04-07,109,NA,5,NA,7,NA,0,NA
Coahuila,2020-04-08,122,NA,7,NA,13,NA,2,NA
Coahuila,2020-04-09,129,NA,7,NA,7,NA,0,NA
Coahuila,2020-04-10,143,NA,7,NA,14,NA,0,NA
Coahuila,2020-04-11,156,NA,11,NA,13,NA,4,NA
Coahuila,2020-04-12,157,161,11,12,1,NA,0,NA
Coahuila,2020-04-13,176,180,12,13,19,19,1,1
Coahuila,2020-04-14,194,198,12,13,18,18,0,0
Coahuila,2020-04-15,195,199,12,13,1,1,0,0
Coahuila,2020-04-16,214,220,15,16,19,21,3,3
Coahuila,2020-04-17,217,223,15,16,3,3,0,0
Coahuila,2020-04-18,232,238,18,19,15,15,3,3
Coahuila,2020-04-19,237,243,18,19,5,5,0,0
Coahuila,2020-04-20,254,260,18,19,17,17,0,0
Coahuila,2020-04-21,266,271,23,24,12,11,5,5
Coahuila,2020-04-22,279,284,27,28,13,13,4,4
Coahuila,2020-04-23,290,295,29,30,11,11,2,2
Coahuila,2020-04-24,312,317,32,33,22,22,3,3
Coahuila,2020-04-25,336,340,33,34,24,23,1,1
Coahuila,2020-04-26,344,348,33,34,8,8,0,0
Coahuila,2020-04-27,354,358,34,35,10,10,1,1
Coahuila,2020-04-28,364,368,38,39,10,10,4,4
Coahuila,2020-04-29,365,369,40,41,1,1,2,2
Coahuila,2020-04-30,403,407,41,42,38,38,1,1
Coahuila,2020-05-01,417,420,42,43,14,13,1,1
Coahuila,2020-05-02,437,440,41,42,20,20,-1,-1
Coahuila,2020-05-03,450,453,42,43,13,13,1,1
Coahuila,2020-05-04,473,476,46,47,23,23,4,4
Coahuila,2020-05-05,486,489,48,49,13,13,2,2
Coahuila,2020-05-06,489,491,48,49,3,2,0,0
Coahuila,2020-05-07,501,501,50,51,12,10,2,2
Coahuila,2020-05-08,537,537,51,52,36,36,1,1
Coahuila,2020-05-09,553,553,52,53,16,16,1,1
Coahuila,2020-05-10,563,562,53,53,10,9,1,0
Coahuila,2020-05-11,574,572,53,53,11,10,0,0
Coahuila,2020-05-12,586,584,53,53,12,12,0,0
Coahuila,2020-05-13,618,616,53,53,32,32,0,0
Coahuila,2020-05-14,627,625,54,54,9,9,1,1
Coahuila,2020-05-15,645,644,54,54,18,19,0,0
Coahuila,2020-05-16,671,667,55,55,26,23,1,1
Coahuila,2020-05-17,683,679,57,57,12,12,2,2
Coahuila,2020-05-18,685,682,58,58,2,3,1,1
Coahuila,2020-05-19,710,707,59,59,25,25,1,1
Coahuila,2020-05-20,756,749,59,59,46,42,0,0
Coahuila,2020-05-21,779,772,62,62,23,23,3,3
Coahuila,2020-05-22,819,813,64,64,40,41,2,2
Coahuila,2020-05-23,821,816,64,64,2,3,0,0
Coahuila,2020-05-24,829,824,65,65,8,8,1,1
Coahuila,2020-05-25,881,876,68,68,52,52,3,3
Coahuila,2020-05-26,922,917,67,67,41,41,-1,-1
Coahuila,2020-05-27,970,965,72,72,48,48,5,5
Coahuila,2020-05-28,984,980,73,73,14,15,1,1
Coahuila,2020-05-29,1021,1015,75,75,37,35,2,2
Coahuila,2020-05-30,1090,1084,77,77,69,69,2,2
Coahuila,2020-05-31,1090,1084,81,80,0,0,4,3
Coahuila,2020-06-01,1093,1088,81,80,3,4,0,0
Coahuila,2020-06-02,1178,1169,81,81,85,81,0,1
Coahuila,2020-06-03,1260,1254,88,89,82,85,7,8
Coahuila,2020-06-04,1313,1307,88,89,53,53,0,0
Coahuila,2020-06-05,1357,1350,91,92,44,43,3,3
Coahuila,2020-06-06,1432,1420,92,93,75,70,1,1
Coahuila,2020-06-07,1524,1513,95,95,92,93,3,2
Coahuila,2020-06-08,1573,1560,100,100,49,47,5,5
Coahuila,2020-06-09,1622,1612,104,104,49,52,4,4
Coahuila,2020-06-10,1671,1658,105,105,49,46,1,1
Coahuila,2020-06-11,1866,1846,115,115,195,188,10,10
Coahuila,2020-06-12,1897,1884,123,123,31,38,8,8
Coahuila,2020-06-13,1921,1909,130,129,24,25,7,6
Coahuila,2020-06-14,1979,1969,132,130,58,60,2,1
Coahuila,2020-06-15,2064,2053,135,133,85,84,3,3
Coahuila,2020-06-16,2300,2288,137,135,236,235,2,2
Coahuila,2020-06-17,2374,2371,141,140,74,83,4,5
Coahuila,2020-06-18,2499,2499,145,144,125,128,4,4
Coahuila,2020-06-19,2623,2626,152,151,124,127,7,7
Coahuila,2020-06-20,2746,2750,155,154,123,124,3,3
Colima,2020-03-18,1,NA,0,NA,1,NA,0,NA
Colima,2020-03-19,1,NA,0,NA,0,NA,0,NA
Colima,2020-03-20,1,NA,0,NA,0,NA,0,NA
Colima,2020-03-21,2,NA,0,NA,1,NA,0,NA
Colima,2020-03-22,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-23,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-24,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-25,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-26,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-27,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-28,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-29,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-30,2,NA,0,NA,0,NA,0,NA
Colima,2020-03-31,2,NA,0,NA,0,NA,0,NA
Colima,2020-04-01,3,NA,0,NA,1,NA,0,NA
Colima,2020-04-02,3,NA,0,NA,0,NA,0,NA
Colima,2020-04-03,4,NA,0,NA,1,NA,0,NA
Colima,2020-04-04,4,NA,0,NA,0,NA,0,NA
Colima,2020-04-05,4,NA,0,NA,0,NA,0,NA
Colima,2020-04-06,4,NA,0,NA,0,NA,0,NA
Colima,2020-04-07,5,NA,0,NA,1,NA,0,NA
Colima,2020-04-08,7,NA,0,NA,2,NA,0,NA
Colima,2020-04-09,7,NA,0,NA,0,NA,0,NA
Colima,2020-04-10,7,NA,0,NA,0,NA,0,NA
Colima,2020-04-11,7,NA,0,NA,0,NA,0,NA
Colima,2020-04-12,7,7,0,0,0,NA,0,NA
Colima,2020-04-13,7,8,0,0,0,1,0,0
Colima,2020-04-14,7,8,0,0,0,0,0,0
Colima,2020-04-15,7,8,0,0,0,0,0,0
Colima,2020-04-16,7,8,0,0,0,0,0,0
Colima,2020-04-17,9,10,2,2,2,2,2,2
Colima,2020-04-18,10,11,2,2,1,1,0,0
Colima,2020-04-19,11,12,2,2,1,1,0,0
Colima,2020-04-20,11,12,2,2,0,0,0,0
Colima,2020-04-21,14,15,2,2,3,3,0,0
Colima,2020-04-22,14,15,2,2,0,0,0,0
Colima,2020-04-23,15,16,2,2,1,1,0,0
Colima,2020-04-24,15,16,2,2,0,0,0,0
Colima,2020-04-25,16,17,2,2,1,1,0,0
Colima,2020-04-26,18,19,2,2,2,2,0,0
Colima,2020-04-27,23,24,2,2,5,5,0,0
Colima,2020-04-28,25,26,2,2,2,2,0,0
Colima,2020-04-29,25,26,3,3,0,0,1,1
Colima,2020-04-30,26,27,3,3,1,1,0,0
Colima,2020-05-01,27,28,3,3,1,1,0,0
Colima,2020-05-02,28,29,3,3,1,1,0,0
Colima,2020-05-03,28,29,4,4,0,0,1,1
Colima,2020-05-04,28,30,4,4,0,1,0,0
Colima,2020-05-05,29,31,5,5,1,1,1,1
Colima,2020-05-06,29,31,6,6,0,0,1,1
Colima,2020-05-07,33,35,6,6,4,4,0,0
Colima,2020-05-08,36,38,6,6,3,3,0,0
Colima,2020-05-09,36,38,6,6,0,0,0,0
Colima,2020-05-10,39,44,6,6,3,6,0,0
Colima,2020-05-11,40,45,6,6,1,1,0,0
Colima,2020-05-12,41,46,7,7,1,1,1,1
Colima,2020-05-13,41,46,7,7,0,0,0,0
Colima,2020-05-14,50,54,7,7,9,8,0,0
Colima,2020-05-15,54,58,7,7,4,4,0,0
Colima,2020-05-16,59,62,8,8,5,4,1,1
Colima,2020-05-17,67,69,8,8,8,7,0,0
Colima,2020-05-18,72,75,9,9,5,6,1,1
Colima,2020-05-19,74,79,10,10,2,4,1,1
Colima,2020-05-20,78,83,10,10,4,4,0,0
Colima,2020-05-21,86,91,12,12,8,8,2,2
Colima,2020-05-22,92,97,14,13,6,6,2,1
Colima,2020-05-23,95,100,14,13,3,3,0,0
Colima,2020-05-24,108,112,14,13,13,12,0,0
Colima,2020-05-25,111,115,18,16,3,3,4,3
Colima,2020-05-26,114,118,19,17,3,3,1,1
Colima,2020-05-27,125,128,21,19,11,10,2,2
Colima,2020-05-28,132,135,21,19,7,7,0,0
Colima,2020-05-29,133,136,21,19,1,1,0,0
Colima,2020-05-30,137,141,21,19,4,5,0,0
Colima,2020-05-31,146,151,21,19,9,10,0,0
Colima,2020-06-01,149,154,21,19,3,3,0,0
Colima,2020-06-02,154,158,26,24,5,4,5,5
Colima,2020-06-03,167,170,27,25,13,12,1,1
Colima,2020-06-04,178,180,29,27,11,10,2,2
Colima,2020-06-05,193,196,29,27,15,16,0,0
Colima,2020-06-06,202,205,30,28,9,9,1,1
Colima,2020-06-07,211,214,31,29,9,9,1,1
Colima,2020-06-08,214,217,32,30,3,3,1,1
Colima,2020-06-09,222,224,33,31,8,7,1,1
Colima,2020-06-10,238,240,34,32,16,16,1,1
Colima,2020-06-11,250,252,36,33,12,12,2,1
Colima,2020-06-12,262,264,36,33,12,12,0,0
Colima,2020-06-13,274,276,39,36,12,12,3,3
Colima,2020-06-14,291,291,39,36,17,15,0,0
Colima,2020-06-15,299,298,40,37,8,7,1,1
Colima,2020-06-16,309,307,41,38,10,9,1,1
Colima,2020-06-17,326,324,42,39,17,17,1,1
Colima,2020-06-18,342,339,42,39,16,15,0,0
Colima,2020-06-19,356,353,43,39,14,14,1,0
Colima,2020-06-20,367,363,43,38,11,10,0,-1
Chiapas,2020-03-01,1,NA,0,NA,1,NA,0,NA
Chiapas,2020-03-02,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-03,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-04,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-05,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-06,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-07,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-08,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-09,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-10,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-11,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-12,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-13,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-14,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-15,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-16,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-17,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-18,1,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-19,2,NA,0,NA,1,NA,0,NA
Chiapas,2020-03-20,2,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-21,2,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-22,2,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-23,2,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-24,2,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-25,4,NA,0,NA,2,NA,0,NA
Chiapas,2020-03-26,4,NA,0,NA,0,NA,0,NA
Chiapas,2020-03-27,7,NA,0,NA,3,NA,0,NA
Chiapas,2020-03-28,6,NA,0,NA,-1,NA,0,NA
Chiapas,2020-03-29,10,NA,0,NA,4,NA,0,NA
Chiapas,2020-03-30,11,NA,0,NA,1,NA,0,NA
Chiapas,2020-03-31,13,NA,0,NA,2,NA,0,NA
Chiapas,2020-04-01,14,NA,0,NA,1,NA,0,NA
Chiapas,2020-04-02,15,NA,0,NA,1,NA,0,NA
Chiapas,2020-04-03,18,NA,0,NA,3,NA,0,NA
Chiapas,2020-04-04,19,NA,0,NA,1,NA,0,NA
Chiapas,2020-04-05,25,NA,0,NA,6,NA,0,NA
Chiapas,2020-04-06,26,NA,0,NA,1,NA,0,NA
Chiapas,2020-04-07,28,NA,0,NA,2,NA,0,NA
Chiapas,2020-04-08,32,NA,0,NA,4,NA,0,NA
Chiapas,2020-04-09,34,NA,0,NA,2,NA,0,NA
Chiapas,2020-04-10,38,NA,1,NA,4,NA,1,NA
Chiapas,2020-04-11,39,NA,1,NA,1,NA,0,NA
Chiapas,2020-04-12,43,43,3,3,4,NA,2,NA
Chiapas,2020-04-13,43,43,3,3,0,0,0,0
Chiapas,2020-04-14,45,45,3,3,2,2,0,0
Chiapas,2020-04-15,48,49,3,3,3,4,0,0
Chiapas,2020-04-16,54,55,3,3,6,6,0,0
Chiapas,2020-04-17,58,60,3,3,4,5,0,0
Chiapas,2020-04-18,62,64,3,3,4,4,0,0
Chiapas,2020-04-19,67,70,3,3,5,6,0,0
Chiapas,2020-04-20,68,71,3,3,1,1,0,0
Chiapas,2020-04-21,75,79,4,4,7,8,1,1
Chiapas,2020-04-22,83,87,4,4,8,8,0,0
Chiapas,2020-04-23,95,99,5,5,12,12,1,1
Chiapas,2020-04-24,100,104,6,6,5,5,1,1
Chiapas,2020-04-25,114,118,6,6,14,14,0,0
Chiapas,2020-04-26,118,122,6,6,4,4,0,0
Chiapas,2020-04-27,128,132,6,6,10,10,0,0
Chiapas,2020-04-28,137,141,6,6,9,9,0,0
Chiapas,2020-04-29,161,165,7,7,24,24,1,1
Chiapas,2020-04-30,173,177,7,7,12,12,0,0
Chiapas,2020-05-01,187,193,7,7,14,16,0,0
Chiapas,2020-05-02,210,216,9,9,23,23,2,2
Chiapas,2020-05-03,222,227,9,9,12,11,0,0
Chiapas,2020-05-04,227,231,11,11,5,4,2,2
Chiapas,2020-05-05,237,241,12,12,10,10,1,1
Chiapas,2020-05-06,259,263,12,12,22,22,0,0
Chiapas,2020-05-07,284,291,12,12,25,28,0,0
Chiapas,2020-05-08,320,330,17,17,36,39,5,5
Chiapas,2020-05-09,355,367,19,19,35,37,2,2
Chiapas,2020-05-10,382,394,19,19,27,27,0,0
Chiapas,2020-05-11,406,419,20,20,24,25,1,1
Chiapas,2020-05-12,419,433,25,25,13,14,5,5
Chiapas,2020-05-13,436,450,31,31,17,17,6,6
Chiapas,2020-05-14,488,502,35,35,52,52,4,4
Chiapas,2020-05-15,520,533,39,39,32,31,4,4
Chiapas,2020-05-16,589,600,44,44,69,67,5,5
Chiapas,2020-05-17,637,653,44,44,48,53,0,0
Chiapas,2020-05-18,669,688,44,44,32,35,0,0
Chiapas,2020-05-19,714,737,45,45,45,49,1,1
Chiapas,2020-05-20,784,808,53,53,70,71,8,8
Chiapas,2020-05-21,865,895,64,65,81,87,11,12
Chiapas,2020-05-22,942,971,67,69,77,76,3,4
Chiapas,2020-05-23,1021,1050,68,70,79,79,1,1
Chiapas,2020-05-24,1133,1164,69,73,112,114,1,3
Chiapas,2020-05-25,1192,1224,72,76,59,60,3,3
Chiapas,2020-05-26,1254,1289,84,88,62,65,12,12
Chiapas,2020-05-27,1362,1402,101,106,108,113,17,18
Chiapas,2020-05-28,1427,1471,114,121,65,69,13,15
Chiapas,2020-05-29,1523,1566,125,131,96,95,11,10
Chiapas,2020-05-30,1666,1711,131,137,143,145,6,6
Chiapas,2020-05-31,1821,1869,135,141,155,158,4,4
Chiapas,2020-06-01,1879,1928,136,143,58,59,1,2
Chiapas,2020-06-02,1957,2013,146,153,78,85,10,10
Chiapas,2020-06-03,1982,2039,162,169,25,26,16,16
Chiapas,2020-06-04,2096,2158,170,179,114,119,8,10
Chiapas,2020-06-05,2219,2283,176,185,123,125,6,6
Chiapas,2020-06-06,2422,2487,192,201,203,204,16,16
Chiapas,2020-06-07,2545,2610,198,207,123,123,6,6
Chiapas,2020-06-08,2544,2613,208,218,-1,3,10,11
Chiapas,2020-06-09,2710,2779,221,232,166,166,13,14
Chiapas,2020-06-10,2798,2868,243,254,88,89,22,22
Chiapas,2020-06-11,2890,2959,254,265,92,91,11,11
Chiapas,2020-06-12,3031,3099,264,275,141,140,10,10
Chiapas,2020-06-13,3071,3143,289,300,40,44,25,25
Chiapas,2020-06-14,3165,3241,291,302,94,98,2,2
Chiapas,2020-06-15,3227,3309,300,311,62,68,9,9
Chiapas,2020-06-16,3316,3402,307,318,89,93,7,7
Chiapas,2020-06-17,3358,3447,321,332,42,45,14,14
Chiapas,2020-06-18,3454,3550,329,343,96,103,8,11
Chiapas,2020-06-19,3519,3617,357,374,65,67,28,31
Chiapas,2020-06-20,3570,3670,364,381,51,53,7,7
Chihuahua,2020-03-17,1,NA,0,NA,1,NA,0,NA
Chihuahua,2020-03-18,1,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-19,1,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-20,2,NA,0,NA,1,NA,0,NA
Chihuahua,2020-03-21,2,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-22,5,NA,0,NA,3,NA,0,NA
Chihuahua,2020-03-23,5,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-24,6,NA,0,NA,1,NA,0,NA
Chihuahua,2020-03-25,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-26,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-27,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-28,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-29,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-30,6,NA,0,NA,0,NA,0,NA
Chihuahua,2020-03-31,7,NA,0,NA,1,NA,0,NA
Chihuahua,2020-04-01,11,NA,0,NA,4,NA,0,NA
Chihuahua,2020-04-02,11,NA,0,NA,0,NA,0,NA
Chihuahua,2020-04-03,12,NA,0,NA,1,NA,0,NA
Chihuahua,2020-04-04,13,NA,0,NA,1,NA,0,NA
Chihuahua,2020-04-05,15,NA,0,NA,2,NA,0,NA
Chihuahua,2020-04-06,22,NA,0,NA,7,NA,0,NA
Chihuahua,2020-04-07,22,NA,0,NA,0,NA,0,NA
Chihuahua,2020-04-08,29,NA,0,NA,7,NA,0,NA
Chihuahua,2020-04-09,42,NA,1,NA,13,NA,1,NA
Chihuahua,2020-04-10,54,NA,12,NA,12,NA,11,NA
Chihuahua,2020-04-11,54,NA,12,NA,0,NA,0,NA
Chihuahua,2020-04-12,61,62,12,12,7,NA,0,NA
Chihuahua,2020-04-13,67,68,13,13,6,6,1,1
Chihuahua,2020-04-14,69,70,16,16,2,2,3,3
Chihuahua,2020-04-15,83,84,20,20,14,14,4,4
Chihuahua,2020-04-16,108,107,23,23,25,23,3,3
Chihuahua,2020-04-17,115,114,26,26,7,7,3,3
Chihuahua,2020-04-18,131,130,31,30,16,16,5,4
Chihuahua,2020-04-19,148,146,32,31,17,16,1,1
Chihuahua,2020-04-20,152,150,32,31,4,4,0,0
Chihuahua,2020-04-21,155,153,36,35,3,3,4,4
Chihuahua,2020-04-22,176,174,39,38,21,21,3,3
Chihuahua,2020-04-23,194,193,42,41,18,19,3,3
Chihuahua,2020-04-24,213,212,46,45,19,19,4,4
Chihuahua,2020-04-25,241,240,57,56,28,28,11,11
Chihuahua,2020-04-26,259,258,58,57,18,18,1,1
Chihuahua,2020-04-27,272,271,59,58,13,13,1,1
Chihuahua,2020-04-28,315,314,68,67,43,43,9,9
Chihuahua,2020-04-29,326,325,70,69,11,11,2,2
Chihuahua,2020-04-30,352,351,76,75,26,26,6,6
Chihuahua,2020-05-01,401,400,83,82,49,49,7,7
Chihuahua,2020-05-02,453,452,89,88,52,52,6,6
Chihuahua,2020-05-03,513,512,92,91,60,60,3,3
Chihuahua,2020-05-04,533,532,93,92,20,20,1,1
Chihuahua,2020-05-05,581,581,111,110,48,49,18,18
Chihuahua,2020-05-06,600,600,117,116,19,19,6,6
Chihuahua,2020-05-07,617,617,117,116,17,17,0,0
Chihuahua,2020-05-08,632,632,126,125,15,15,9,9
Chihuahua,2020-05-09,657,658,135,134,25,26,9,9
Chihuahua,2020-05-10,673,674,135,135,16,16,0,1
Chihuahua,2020-05-11,692,693,141,141,19,19,6,6
Chihuahua,2020-05-12,730,730,146,146,38,37,5,5
Chihuahua,2020-05-13,767,768,151,151,37,38,5,5
Chihuahua,2020-05-14,798,799,161,161,31,31,10,10
Chihuahua,2020-05-15,873,874,183,183,75,75,22,22
Chihuahua,2020-05-16,898,898,192,192,25,24,9,9
Chihuahua,2020-05-17,917,917,192,192,19,19,0,0
Chihuahua,2020-05-18,918,917,193,193,1,0,1,1
Chihuahua,2020-05-19,959,960,202,202,41,43,9,9
Chihuahua,2020-05-20,1013,1014,208,208,54,54,6,6
Chihuahua,2020-05-21,1095,1093,224,224,82,79,16,16
Chihuahua,2020-05-22,1123,1121,245,244,28,28,21,20
Chihuahua,2020-05-23,1172,1170,246,245,49,49,1,1
Chihuahua,2020-05-24,1188,1186,249,248,16,16,3,3
Chihuahua,2020-05-25,1194,1193,255,254,6,7,6,6
Chihuahua,2020-05-26,1280,1278,272,271,86,85,17,17
Chihuahua,2020-05-27,1358,1356,286,285,78,78,14,14
Chihuahua,2020-05-28,1402,1400,293,292,44,44,7,7
Chihuahua,2020-05-29,1505,1505,305,305,103,105,12,13
Chihuahua,2020-05-30,1568,1569,314,314,63,64,9,9
Chihuahua,2020-05-31,1616,1616,318,319,48,47,4,5
Chihuahua,2020-06-01,1627,1627,328,329,11,11,10,10
Chihuahua,2020-06-02,1697,1696,340,341,70,69,12,12
