municipio,fecha,casos_acumulados,muertes_acumuladas,casos_nuevos,muertes_nuevas,clave
"Calkiní, Campeche",2020-05-02,3,1,0,0,04_001
"Campeche, Campeche",2020-04-12,8,0,NA,NA,04_002
"Campeche, Campeche",2020-04-13,8,0,0,0,04_002
"Campeche, Campeche",2020-04-14,8,0,0,0,04_002
"Campeche, Campeche",2020-04-15,8,0,0,0,04_002
"Campeche, Campeche",2020-04-16,8,0,0,0,04_002
"Campeche, Campeche",2020-04-17,8,0,0,0,04_002
"Campeche, Campeche",2020-04-18,9,0,1,0,04_002
"Campeche, Campeche",2020-04-19,10,0,1,0,04_002
"Campeche, Campeche",2020-04-20,12,0,2,0,04_002
"Campeche, Campeche",2020-04-21,13,0,1,0,04_002
"Campeche, Campeche",2020-04-22,13,0,0,0,04_002
"Campeche, Campeche",2020-04-23,13,1,0,1,04_002
"Campeche, Campeche",2020-04-24,13,1,0,0,04_002
"Campeche, Campeche",2020-04-25,15,2,2,1,04_002
"Campeche, Campeche",2020-04-26,17,4,2,2,04_002
"Campeche, Campeche",2020-04-27,20,4,3,0,04_002
"Campeche, Campeche",2020-04-28,21,5,1,1,04_002
"Campeche, Campeche",2020-04-29,21,6,0,1,04_002
"Campeche, Campeche",2020-04-30,21,6,0,0,04_002
"Campeche, Campeche",2020-05-01,24,6,3,0,04_002
"Campeche, Campeche",2020-05-02,29,6,5,0,04_002
"Carmen, Campeche",2020-04-12,8,0,NA,NA,04_003
"Carmen, Campeche",2020-04-13,10,1,2,1,04_003
"Carmen, Campeche",2020-04-14,12,1,2,0,04_003
"Carmen, Campeche",2020-04-15,14,1,2,0,04_003
"Carmen, Campeche",2020-04-16,14,1,0,0,04_003
"Carmen, Campeche",2020-04-17,15,1,1,0,04_003
"Carmen, Campeche",2020-04-18,22,1,7,0,04_003
"Carmen, Campeche",2020-04-19,22,2,0,1,04_003
"Carmen, Campeche",2020-04-20,25,2,3,0,04_003
"Carmen, Campeche",2020-04-21,27,2,2,0,04_003
"Carmen, Campeche",2020-04-22,30,3,3,1,04_003
"Carmen, Campeche",2020-04-23,30,3,0,0,04_003
"Carmen, Campeche",2020-04-24,36,6,6,3,04_003
"Carmen, Campeche",2020-04-25,36,6,0,0,04_003
"Carmen, Campeche",2020-04-26,38,7,2,1,04_003
"Carmen, Campeche",2020-04-27,40,7,2,0,04_003
"Carmen, Campeche",2020-04-28,43,9,3,2,04_003
"Carmen, Campeche",2020-04-29,48,9,5,0,04_003
"Carmen, Campeche",2020-04-30,53,9,5,0,04_003
"Carmen, Campeche",2020-05-01,57,9,4,0,04_003
"Carmen, Campeche",2020-05-02,61,12,4,3,04_003
"Champotón, Campeche",2020-04-24,1,0,NA,NA,04_004
"Champotón, Campeche",2020-04-25,1,0,0,0,04_004
"Champotón, Campeche",2020-04-26,1,0,0,0,04_004
"Champotón, Campeche",2020-04-27,1,0,0,0,04_004
"Champotón, Campeche",2020-04-28,1,0,0,0,04_004
"Champotón, Campeche",2020-04-29,2,0,1,0,04_004
"Champotón, Campeche",2020-04-30,2,0,0,0,04_004
"Champotón, Campeche",2020-05-01,2,0,0,0,04_004
"Champotón, Campeche",2020-05-02,2,0,0,0,04_004
"Hecelchakán, Campeche",2020-04-26,1,0,NA,NA,04_005
"Hecelchakán, Campeche",2020-04-27,2,0,1,0,04_005
"Hecelchakán, Campeche",2020-04-28,2,0,0,0,04_005
"Hecelchakán, Campeche",2020-04-29,2,0,0,0,04_005
"Hecelchakán, Campeche",2020-04-30,2,0,0,0,04_005
"Hecelchakán, Campeche",2020-05-01,2,0,0,0,04_005
"Hecelchakán, Campeche",2020-05-02,2,0,0,0,04_005
"Tenabo, Campeche",2020-04-27,1,0,NA,NA,04_008
"Tenabo, Campeche",2020-04-28,1,0,0,0,04_008
"Tenabo, Campeche",2020-04-29,1,0,0,0,04_008
"Tenabo, Campeche",2020-04-30,1,0,0,0,04_008
"Tenabo, Campeche",2020-05-01,1,0,0,0,04_008
"Tenabo, Campeche",2020-05-02,1,0,0,0,04_008
"Calakmul, Campeche",2020-04-28,1,0,NA,NA,04_010
"Calakmul, Campeche",2020-04-29,1,0,0,0,04_010
"Calakmul, Campeche",2020-04-30,1,0,0,0,04_010
"Calakmul, Campeche",2020-05-01,1,0,0,0,04_010
"Calakmul, Campeche",2020-05-02,1,0,0,0,04_010
"Candelaria, Campeche",2020-04-12,3,0,NA,NA,04_011
"Candelaria, Campeche",2020-04-13,3,0,0,0,04_011
"Candelaria, Campeche",2020-04-14,4,0,1,0,04_011
"Candelaria, Campeche",2020-04-15,4,0,0,0,04_011
"Candelaria, Campeche",2020-04-16,4,1,0,1,04_011
"Candelaria, Campeche",2020-04-17,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-18,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-19,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-20,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-21,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-22,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-23,4,1,0,0,04_011
"Candelaria, Campeche",2020-04-24,8,1,4,0,04_011
"Candelaria, Campeche",2020-04-25,9,1,1,0,04_011
"Candelaria, Campeche",2020-04-26,9,1,0,0,04_011
"Candelaria, Campeche",2020-04-27,9,1,0,0,04_011
"Candelaria, Campeche",2020-04-28,9,1,0,0,04_011
"Candelaria, Campeche",2020-04-29,9,1,0,0,04_011
"Candelaria, Campeche",2020-04-30,10,1,1,0,04_011
"Candelaria, Campeche",2020-05-01,10,1,0,0,04_011
"Candelaria, Campeche",2020-05-02,10,1,0,0,04_011
"Acuña, Coahuila",2020-04-12,1,0,NA,NA,05_002
"Acuña, Coahuila",2020-04-13,1,0,0,0,05_002
"Acuña, Coahuila",2020-04-14,1,0,0,0,05_002
"Acuña, Coahuila",2020-04-15,1,0,0,0,05_002
"Acuña, Coahuila",2020-04-16,3,0,2,0,05_002
"Acuña, Coahuila",2020-04-17,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-18,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-19,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-20,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-21,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-22,3,0,0,0,05_002
"Acuña, Coahuila",2020-04-23,4,0,1,0,05_002
"Acuña, Coahuila",2020-04-24,5,0,1,0,05_002
"Acuña, Coahuila",2020-04-25,5,0,0,0,05_002
"Acuña, Coahuila",2020-04-26,5,0,0,0,05_002
"Acuña, Coahuila",2020-04-27,7,0,2,0,05_002
"Acuña, Coahuila",2020-04-28,7,1,0,1,05_002
"Acuña, Coahuila",2020-04-29,7,1,0,0,05_002
"Acuña, Coahuila",2020-04-30,7,1,0,0,05_002
"Acuña, Coahuila",2020-05-01,7,1,0,0,05_002
"Acuña, Coahuila",2020-05-02,7,1,0,0,05_002
"Allende, Coahuila",2020-04-12,1,0,NA,NA,05_003
"Allende, Coahuila",2020-04-13,1,0,0,0,05_003
"Allende, Coahuila",2020-04-14,1,0,0,0,05_003
"Allende, Coahuila",2020-04-15,1,0,0,0,05_003
"Allende, Coahuila",2020-04-16,1,0,0,0,05_003
"Allende, Coahuila",2020-04-17,1,0,0,0,05_003
"Allende, Coahuila",2020-04-18,1,0,0,0,05_003
"Allende, Coahuila",2020-04-19,1,0,0,0,05_003
"Allende, Coahuila",2020-04-20,1,0,0,0,05_003
"Allende, Coahuila",2020-04-21,1,0,0,0,05_003
"Allende, Coahuila",2020-04-22,1,0,0,0,05_003
"Allende, Coahuila",2020-04-23,1,0,0,0,05_003
"Allende, Coahuila",2020-04-24,1,0,0,0,05_003
"Allende, Coahuila",2020-04-25,1,0,0,0,05_003
"Allende, Coahuila",2020-04-26,1,0,0,0,05_003
"Allende, Coahuila",2020-04-27,1,0,0,0,05_003
"Allende, Coahuila",2020-04-28,1,0,0,0,05_003
"Allende, Coahuila",2020-04-29,1,0,0,0,05_003
"Allende, Coahuila",2020-04-30,1,0,0,0,05_003
"Allende, Coahuila",2020-05-01,1,0,0,0,05_003
"Allende, Coahuila",2020-05-02,1,0,0,0,05_003
"Arteaga, Coahuila",2020-04-13,1,0,NA,NA,05_004
"Arteaga, Coahuila",2020-04-14,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-15,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-16,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-17,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-18,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-19,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-20,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-21,1,0,0,0,05_004
"Arteaga, Coahuila",2020-04-22,2,0,1,0,05_004
"Arteaga, Coahuila",2020-04-23,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-24,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-25,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-26,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-27,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-28,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-29,2,0,0,0,05_004
"Arteaga, Coahuila",2020-04-30,2,0,0,0,05_004
"Arteaga, Coahuila",2020-05-01,2,0,0,0,05_004
"Arteaga, Coahuila",2020-05-02,2,0,0,0,05_004
"Castaños, Coahuila",2020-04-12,5,1,NA,NA,05_006
"Castaños, Coahuila",2020-04-13,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-14,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-15,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-16,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-17,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-18,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-19,5,1,0,0,05_006
"Castaños, Coahuila",2020-04-20,6,1,1,0,05_006
"Castaños, Coahuila",2020-04-21,7,1,1,0,05_006
"Castaños, Coahuila",2020-04-22,7,1,0,0,05_006
"Castaños, Coahuila",2020-04-23,7,1,0,0,05_006
"Castaños, Coahuila",2020-04-24,9,1,2,0,05_006
"Castaños, Coahuila",2020-04-25,10,1,1,0,05_006
"Castaños, Coahuila",2020-04-26,10,1,0,0,05_006
"Castaños, Coahuila",2020-04-27,10,1,0,0,05_006
"Castaños, Coahuila",2020-04-28,10,1,0,0,05_006
"Castaños, Coahuila",2020-04-29,10,1,0,0,05_006
"Castaños, Coahuila",2020-04-30,11,1,1,0,05_006
"Castaños, Coahuila",2020-05-01,11,2,0,1,05_006
"Castaños, Coahuila",2020-05-02,10,2,-1,0,05_006
"Cuatro Ciénegas, Coahuila",2020-04-14,1,0,NA,NA,05_007
"Cuatro Ciénegas, Coahuila",2020-04-15,1,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-16,2,0,1,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-17,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-18,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-19,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-20,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-21,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-22,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-23,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-24,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-25,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-26,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-27,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-28,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-29,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-04-30,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-05-01,2,0,0,0,05_007
"Cuatro Ciénegas, Coahuila",2020-05-02,2,0,0,0,05_007
"Escobedo, Coahuila",2020-04-22,1,0,NA,NA,05_008
"Escobedo, Coahuila",2020-04-23,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-24,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-25,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-26,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-27,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-28,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-29,1,0,0,0,05_008
"Escobedo, Coahuila",2020-04-30,1,0,0,0,05_008
"Escobedo, Coahuila",2020-05-01,1,0,0,0,05_008
"Escobedo, Coahuila",2020-05-02,2,0,1,0,05_008
"Francisco I. Madero, Coahuila",2020-04-14,1,0,NA,NA,05_009
"Francisco I. Madero, Coahuila",2020-04-15,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-16,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-17,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-18,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-19,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-20,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-21,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-22,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-23,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-24,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-25,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-26,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-27,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-28,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-29,1,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-04-30,2,0,1,0,05_009
"Francisco I. Madero, Coahuila",2020-05-01,2,0,0,0,05_009
"Francisco I. Madero, Coahuila",2020-05-02,2,0,0,0,05_009
"Frontera, Coahuila",2020-04-12,8,0,NA,NA,05_010
"Frontera, Coahuila",2020-04-13,9,0,1,0,05_010
"Frontera, Coahuila",2020-04-14,10,0,1,0,05_010
"Frontera, Coahuila",2020-04-15,10,0,0,0,05_010
"Frontera, Coahuila",2020-04-16,10,0,0,0,05_010
"Frontera, Coahuila",2020-04-17,10,0,0,0,05_010
"Frontera, Coahuila",2020-04-18,13,1,3,1,05_010
"Frontera, Coahuila",2020-04-19,14,1,1,0,05_010
"Frontera, Coahuila",2020-04-20,15,1,1,0,05_010
"Frontera, Coahuila",2020-04-21,18,1,3,0,05_010
"Frontera, Coahuila",2020-04-22,22,1,4,0,05_010
"Frontera, Coahuila",2020-04-23,23,1,1,0,05_010
"Frontera, Coahuila",2020-04-24,23,1,0,0,05_010
"Frontera, Coahuila",2020-04-25,27,1,4,0,05_010
"Frontera, Coahuila",2020-04-26,27,1,0,0,05_010
"Frontera, Coahuila",2020-04-27,26,1,-1,0,05_010
"Frontera, Coahuila",2020-04-28,27,1,1,0,05_010
"Frontera, Coahuila",2020-04-29,27,1,0,0,05_010
"Frontera, Coahuila",2020-04-30,34,1,7,0,05_010
"Frontera, Coahuila",2020-05-01,35,1,1,0,05_010
"Frontera, Coahuila",2020-05-02,37,1,2,0,05_010
"Jiménez, Coahuila",2020-04-12,1,1,NA,NA,05_014
"Jiménez, Coahuila",2020-04-13,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-14,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-15,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-16,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-17,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-18,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-19,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-20,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-21,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-22,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-23,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-24,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-25,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-26,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-27,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-28,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-29,1,1,0,0,05_014
"Jiménez, Coahuila",2020-04-30,1,1,0,0,05_014
"Jiménez, Coahuila",2020-05-01,1,1,0,0,05_014
"Jiménez, Coahuila",2020-05-02,1,1,0,0,05_014
"Matamoros, Coahuila",2020-04-12,3,1,NA,NA,05_017
"Matamoros, Coahuila",2020-04-13,8,1,5,0,05_017
"Matamoros, Coahuila",2020-04-14,10,1,2,0,05_017
"Matamoros, Coahuila",2020-04-15,10,1,0,0,05_017
"Matamoros, Coahuila",2020-04-16,10,1,0,0,05_017
"Matamoros, Coahuila",2020-04-17,10,1,0,0,05_017
"Matamoros, Coahuila",2020-04-18,10,1,0,0,05_017
"Matamoros, Coahuila",2020-04-19,10,1,0,0,05_017
"Matamoros, Coahuila",2020-04-20,11,1,1,0,05_017
"Matamoros, Coahuila",2020-04-21,11,1,0,0,05_017
"Matamoros, Coahuila",2020-04-22,11,1,0,0,05_017
"Matamoros, Coahuila",2020-04-23,11,2,0,1,05_017
"Matamoros, Coahuila",2020-04-24,13,2,2,0,05_017
"Matamoros, Coahuila",2020-04-25,14,2,1,0,05_017
"Matamoros, Coahuila",2020-04-26,14,2,0,0,05_017
"Matamoros, Coahuila",2020-04-27,15,2,1,0,05_017
"Matamoros, Coahuila",2020-04-28,15,3,0,1,05_017
"Matamoros, Coahuila",2020-04-29,15,4,0,1,05_017
"Matamoros, Coahuila",2020-04-30,15,4,0,0,05_017
"Matamoros, Coahuila",2020-05-01,15,4,0,0,05_017
"Matamoros, Coahuila",2020-05-02,15,4,0,0,05_017
"Monclova, Coahuila",2020-04-12,84,7,NA,NA,05_018
"Monclova, Coahuila",2020-04-13,91,8,7,1,05_018
"Monclova, Coahuila",2020-04-14,102,7,11,-1,05_018
"Monclova, Coahuila",2020-04-15,103,7,1,0,05_018
"Monclova, Coahuila",2020-04-16,111,9,8,2,05_018
"Monclova, Coahuila",2020-04-17,113,9,2,0,05_018
"Monclova, Coahuila",2020-04-18,123,11,10,2,05_018
"Monclova, Coahuila",2020-04-19,126,11,3,0,05_018
"Monclova, Coahuila",2020-04-20,132,11,6,0,05_018
"Monclova, Coahuila",2020-04-21,139,15,7,4,05_018
"Monclova, Coahuila",2020-04-22,147,19,8,4,05_018
"Monclova, Coahuila",2020-04-23,154,21,7,2,05_018
"Monclova, Coahuila",2020-04-24,165,23,11,2,05_018
"Monclova, Coahuila",2020-04-25,169,23,4,0,05_018
"Monclova, Coahuila",2020-04-26,170,23,1,0,05_018
"Monclova, Coahuila",2020-04-27,174,24,4,1,05_018
"Monclova, Coahuila",2020-04-28,179,24,5,0,05_018
"Monclova, Coahuila",2020-04-29,180,25,1,1,05_018
"Monclova, Coahuila",2020-04-30,196,26,16,1,05_018
"Monclova, Coahuila",2020-05-01,200,26,4,0,05_018
"Monclova, Coahuila",2020-05-02,216,26,16,0,05_018
"Morelos, Coahuila",2020-04-12,1,0,NA,NA,05_019
"Morelos, Coahuila",2020-04-13,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-14,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-15,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-16,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-17,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-18,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-19,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-20,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-21,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-22,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-23,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-24,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-25,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-26,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-27,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-28,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-29,1,0,0,0,05_019
"Morelos, Coahuila",2020-04-30,1,0,0,0,05_019
"Morelos, Coahuila",2020-05-01,1,0,0,0,05_019
"Morelos, Coahuila",2020-05-02,1,0,0,0,05_019
"Múzquiz, Coahuila",2020-04-12,1,1,NA,NA,05_020
"Múzquiz, Coahuila",2020-04-13,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-14,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-15,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-16,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-17,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-18,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-19,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-20,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-21,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-22,1,1,0,0,05_020
"Múzquiz, Coahuila",2020-04-23,2,1,1,0,05_020
"Múzquiz, Coahuila",2020-04-24,2,2,0,1,05_020
"Múzquiz, Coahuila",2020-04-25,2,2,0,0,05_020
"Múzquiz, Coahuila",2020-04-26,3,2,1,0,05_020
"Múzquiz, Coahuila",2020-04-27,4,2,1,0,05_020
"Múzquiz, Coahuila",2020-04-28,4,2,0,0,05_020
"Múzquiz, Coahuila",2020-04-29,4,2,0,0,05_020
"Múzquiz, Coahuila",2020-04-30,4,2,0,0,05_020
"Múzquiz, Coahuila",2020-05-01,4,2,0,0,05_020
"Múzquiz, Coahuila",2020-05-02,5,2,1,0,05_020
"Nadadores, Coahuila",2020-04-13,1,0,NA,NA,05_021
"Nadadores, Coahuila",2020-04-14,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-15,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-16,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-17,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-18,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-19,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-20,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-21,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-22,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-23,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-24,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-25,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-26,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-27,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-28,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-29,1,0,0,0,05_021
"Nadadores, Coahuila",2020-04-30,1,0,0,0,05_021
"Nadadores, Coahuila",2020-05-01,1,0,0,0,05_021
"Nadadores, Coahuila",2020-05-02,1,0,0,0,05_021
"Ocampo, Coahuila",2020-05-01,1,0,NA,NA,05_023
"Ocampo, Coahuila",2020-05-02,1,0,0,0,05_023
"Piedras Negras, Coahuila",2020-04-12,11,0,NA,NA,05_025
"Piedras Negras, Coahuila",2020-04-13,13,0,2,0,05_025
"Piedras Negras, Coahuila",2020-04-14,12,0,-1,0,05_025
"Piedras Negras, Coahuila",2020-04-15,12,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-16,13,0,1,0,05_025
"Piedras Negras, Coahuila",2020-04-17,13,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-18,14,0,1,0,05_025
"Piedras Negras, Coahuila",2020-04-19,14,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-20,14,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-21,14,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-22,16,0,2,0,05_025
"Piedras Negras, Coahuila",2020-04-23,16,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-24,21,0,5,0,05_025
"Piedras Negras, Coahuila",2020-04-25,21,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-26,21,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-27,21,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-28,21,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-29,21,0,0,0,05_025
"Piedras Negras, Coahuila",2020-04-30,20,0,-1,0,05_025
"Piedras Negras, Coahuila",2020-05-01,20,0,0,0,05_025
"Piedras Negras, Coahuila",2020-05-02,23,0,3,0,05_025
"Ramos Arizpe, Coahuila",2020-04-12,2,0,NA,NA,05_027
"Ramos Arizpe, Coahuila",2020-04-13,2,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-14,3,0,1,0,05_027
"Ramos Arizpe, Coahuila",2020-04-15,3,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-16,4,0,1,0,05_027
"Ramos Arizpe, Coahuila",2020-04-17,4,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-18,4,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-19,4,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-20,6,0,2,0,05_027
"Ramos Arizpe, Coahuila",2020-04-21,6,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-22,5,0,-1,0,05_027
"Ramos Arizpe, Coahuila",2020-04-23,5,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-24,5,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-25,5,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-26,6,0,1,0,05_027
"Ramos Arizpe, Coahuila",2020-04-27,7,0,1,0,05_027
"Ramos Arizpe, Coahuila",2020-04-28,7,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-29,7,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-04-30,7,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-05-01,7,0,0,0,05_027
"Ramos Arizpe, Coahuila",2020-05-02,7,0,0,0,05_027
"Sabinas, Coahuila",2020-04-14,1,0,NA,NA,05_028
"Sabinas, Coahuila",2020-04-15,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-16,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-17,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-18,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-19,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-20,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-21,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-22,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-23,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-24,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-25,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-26,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-27,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-28,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-29,1,0,0,0,05_028
"Sabinas, Coahuila",2020-04-30,1,0,0,0,05_028
"Sabinas, Coahuila",2020-05-01,1,0,0,0,05_028
"Sabinas, Coahuila",2020-05-02,1,0,0,0,05_028
